id,food_id,ncbi_taxonomy_id,"classification_name",classification_order,"created_at","updated_at"
692,786,61886,"\"Streptophyta\"",3,"2017-03-29 18:36:03","2017-03-29 18:36:03"
693,786,61886,"\"Embryophyta\"",4,"2017-03-29 18:36:03","2017-03-29 18:36:03"
694,786,61886,"\"Tracheophyta\"",5,"2017-03-29 18:36:03","2017-03-29 18:36:03"
695,786,61886,"\"Spermatophyta\"",6,"2017-03-29 18:36:03","2017-03-29 18:36:03"
696,786,61886,"\"Magnoliophyta\"",7,"2017-03-29 18:36:03","2017-03-29 18:36:03"
697,786,61886,"\"eudicotyledons\"",8,"2017-03-29 18:36:03","2017-03-29 18:36:03"
698,786,61886,"\"Gunneridae\"",9,"2017-03-29 18:36:03","2017-03-29 18:36:03"
699,786,61886,"\"Pentapetalae\"",10,"2017-03-29 18:36:03","2017-03-29 18:36:03"
700,786,61886,"\"rosids\"",11,"2017-03-29 18:36:03","2017-03-29 18:36:03"
701,786,61886,"\"fabids\"",12,"2017-03-29 18:36:03","2017-03-29 18:36:03"
702,786,61886,"\"Cucurbitales\"",13,"2017-03-29 18:36:03","2017-03-29 18:36:03"
703,786,61886,"\"Cucurbitaceae\"",14,"2017-03-29 18:36:03","2017-03-29 18:36:03"
704,786,61886,"\"Benincaseae\"",15,"2017-03-29 18:36:03","2017-03-29 18:36:03"
705,786,61886,"\"Cucumis\"",16,"2017-03-29 18:36:04","2017-03-29 18:36:04"
706,797,138011,"\"Eukaryota\"",1,"2017-03-29 18:36:04","2017-03-29 18:36:04"
707,797,138011,"\"Viridiplantae\"",2,"2017-03-29 18:36:04","2017-03-29 18:36:04"
708,797,138011,"\"Streptophyta\"",3,"2017-03-29 18:36:04","2017-03-29 18:36:04"
709,797,138011,"\"Embryophyta\"",4,"2017-03-29 18:36:04","2017-03-29 18:36:04"
710,797,138011,"\"Tracheophyta\"",5,"2017-03-29 18:36:04","2017-03-29 18:36:04"
711,797,138011,"\"Spermatophyta\"",6,"2017-03-29 18:36:04","2017-03-29 18:36:04"
712,797,138011,"\"Magnoliophyta\"",7,"2017-03-29 18:36:04","2017-03-29 18:36:04"
713,797,138011,"\"eudicotyledons\"",8,"2017-03-29 18:36:04","2017-03-29 18:36:04"
714,797,138011,"\"Gunneridae\"",9,"2017-03-29 18:36:04","2017-03-29 18:36:04"
715,797,138011,"\"Pentapetalae\"",10,"2017-03-29 18:36:04","2017-03-29 18:36:04"
716,797,138011,"\"rosids\"",11,"2017-03-29 18:36:04","2017-03-29 18:36:04"
717,797,138011,"\"malvids\"",12,"2017-03-29 18:36:04","2017-03-29 18:36:04"
718,797,138011,"\"Brassicales\"",13,"2017-03-29 18:36:04","2017-03-29 18:36:04"
719,797,138011,"\"Brassicaceae\"",14,"2017-03-29 18:36:04","2017-03-29 18:36:04"
720,797,138011,"\"Brassiceae\"",15,"2017-03-29 18:36:04","2017-03-29 18:36:04"
721,797,138011,"\"Brassica\"",16,"2017-03-29 18:36:04","2017-03-29 18:36:04"
722,798,145700,"\"Eukaryota\"",1,"2017-03-29 18:36:04","2017-03-29 18:36:04"
723,798,145700,"\"Viridiplantae\"",2,"2017-03-29 18:36:04","2017-03-29 18:36:04"
724,798,145700,"\"Streptophyta\"",3,"2017-03-29 18:36:04","2017-03-29 18:36:04"
725,798,145700,"\"Embryophyta\"",4,"2017-03-29 18:36:04","2017-03-29 18:36:04"
726,798,145700,"\"Tracheophyta\"",5,"2017-03-29 18:36:04","2017-03-29 18:36:04"
727,798,145700,"\"Spermatophyta\"",6,"2017-03-29 18:36:04","2017-03-29 18:36:04"
728,798,145700,"\"Magnoliophyta\"",7,"2017-03-29 18:36:04","2017-03-29 18:36:04"
729,798,145700,"\"Liliopsida\"",8,"2017-03-29 18:36:04","2017-03-29 18:36:04"
730,798,145700,"\"Arecaceae\"",9,"2017-03-29 18:36:04","2017-03-29 18:36:04"
731,798,145700,"\"Arecoideae\"",10,"2017-03-29 18:36:04","2017-03-29 18:36:04"
732,798,145700,"\"Cocoseae\"",11,"2017-03-29 18:36:04","2017-03-29 18:36:04"
733,798,145700,"\"Attaleinae\"",12,"2017-03-29 18:36:04","2017-03-29 18:36:04"
734,798,145700,"\"Attalea\"",13,"2017-03-29 18:36:04","2017-03-29 18:36:04"
735,799,108881,"\"Eukaryota\"",1,"2017-03-29 18:36:04","2017-03-29 18:36:04"
736,799,108881,"\"Viridiplantae\"",2,"2017-03-29 18:36:04","2017-03-29 18:36:04"
737,799,108881,"\"Streptophyta\"",3,"2017-03-29 18:36:04","2017-03-29 18:36:04"
738,799,108881,"\"Embryophyta\"",4,"2017-03-29 18:36:04","2017-03-29 18:36:04"
739,799,108881,"\"Tracheophyta\"",5,"2017-03-29 18:36:04","2017-03-29 18:36:04"
740,799,108881,"\"Spermatophyta\"",6,"2017-03-29 18:36:04","2017-03-29 18:36:04"
741,799,108881,"\"Magnoliophyta\"",7,"2017-03-29 18:36:04","2017-03-29 18:36:04"
742,799,108881,"\"eudicotyledons\"",8,"2017-03-29 18:36:04","2017-03-29 18:36:04"
743,799,108881,"\"Gunneridae\"",9,"2017-03-29 18:36:04","2017-03-29 18:36:04"
744,799,108881,"\"Pentapetalae\"",10,"2017-03-29 18:36:04","2017-03-29 18:36:04"
745,799,108881,"\"rosids\"",11,"2017-03-29 18:36:04","2017-03-29 18:36:04"
746,799,108881,"\"malvids\"",12,"2017-03-29 18:36:04","2017-03-29 18:36:04"
747,799,108881,"\"Malvales\"",13,"2017-03-29 18:36:04","2017-03-29 18:36:04"
748,799,108881,"\"Malvaceae\"",14,"2017-03-29 18:36:04","2017-03-29 18:36:04"
749,799,108881,"\"Byttnerioideae\"",15,"2017-03-29 18:36:04","2017-03-29 18:36:04"
750,799,108881,"\"Theobroma\"",16,"2017-03-29 18:36:04","2017-03-29 18:36:04"
751,800,292385,"\"Eukaryota\"",1,"2017-03-29 18:36:04","2017-03-29 18:36:04"
752,800,292385,"\"Viridiplantae\"",2,"2017-03-29 18:36:04","2017-03-29 18:36:04"
753,800,292385,"\"Streptophyta\"",3,"2017-03-29 18:36:04","2017-03-29 18:36:04"
754,800,292385,"\"Embryophyta\"",4,"2017-03-29 18:36:04","2017-03-29 18:36:04"
755,800,292385,"\"Tracheophyta\"",5,"2017-03-29 18:36:04","2017-03-29 18:36:04"
756,800,292385,"\"Spermatophyta\"",6,"2017-03-29 18:36:04","2017-03-29 18:36:04"
757,800,292385,"\"Magnoliophyta\"",7,"2017-03-29 18:36:04","2017-03-29 18:36:04"
758,800,292385,"\"eudicotyledons\"",8,"2017-03-29 18:36:04","2017-03-29 18:36:04"
759,800,292385,"\"Gunneridae\"",9,"2017-03-29 18:36:04","2017-03-29 18:36:04"
760,800,292385,"\"Pentapetalae\"",10,"2017-03-29 18:36:04","2017-03-29 18:36:04"
761,800,292385,"\"asterids\"",11,"2017-03-29 18:36:04","2017-03-29 18:36:04"
762,800,292385,"\"Ericales\"",12,"2017-03-29 18:36:04","2017-03-29 18:36:04"
763,800,292385,"\"Sapotaceae\"",13,"2017-03-29 18:36:04","2017-03-29 18:36:04"
764,800,292385,"\"Sapotoideae\"",14,"2017-03-29 18:36:04","2017-03-29 18:36:04"
765,800,292385,"\"Vitellaria\"",15,"2017-03-29 18:36:04","2017-03-29 18:36:04"
766,801,385388,"\"Eukaryota\"",1,"2017-03-29 18:36:04","2017-03-29 18:36:04"
767,801,385388,"\"Viridiplantae\"",2,"2017-03-29 18:36:04","2017-03-29 18:36:04"
768,801,385388,"\"Streptophyta\"",3,"2017-03-29 18:36:04","2017-03-29 18:36:04"
769,801,385388,"\"Embryophyta\"",4,"2017-03-29 18:36:04","2017-03-29 18:36:04"
770,801,385388,"\"Tracheophyta\"",5,"2017-03-29 18:36:04","2017-03-29 18:36:04"
771,801,385388,"\"Spermatophyta\"",6,"2017-03-29 18:36:04","2017-03-29 18:36:04"
772,801,385388,"\"Magnoliophyta\"",7,"2017-03-29 18:36:04","2017-03-29 18:36:04"
773,801,385388,"\"eudicotyledons\"",8,"2017-03-29 18:36:04","2017-03-29 18:36:04"
774,801,385388,"\"Gunneridae\"",9,"2017-03-29 18:36:04","2017-03-29 18:36:04"
775,801,385388,"\"Pentapetalae\"",10,"2017-03-29 18:36:04","2017-03-29 18:36:04"
776,801,385388,"\"asterids\"",11,"2017-03-29 18:36:04","2017-03-29 18:36:04"
777,801,385388,"\"Ericales\"",12,"2017-03-29 18:36:04","2017-03-29 18:36:04"
778,801,385388,"\"Theaceae\"",13,"2017-03-29 18:36:04","2017-03-29 18:36:04"
779,801,385388,"\"Camellia\"",14,"2017-03-29 18:36:04","2017-03-29 18:36:04"
780,802,224910,"\"Eukaryota\"",1,"2017-03-29 18:36:04","2017-03-29 18:36:04"
781,802,224910,"\"Viridiplantae\"",2,"2017-03-29 18:36:04","2017-03-29 18:36:04"
782,802,224910,"\"Streptophyta\"",3,"2017-03-29 18:36:04","2017-03-29 18:36:04"
783,802,224910,"\"Embryophyta\"",4,"2017-03-29 18:36:04","2017-03-29 18:36:04"
784,802,224910,"\"Tracheophyta\"",5,"2017-03-29 18:36:04","2017-03-29 18:36:04"
785,802,224910,"\"Spermatophyta\"",6,"2017-03-29 18:36:05","2017-03-29 18:36:05"
786,802,224910,"\"Magnoliophyta\"",7,"2017-03-29 18:36:05","2017-03-29 18:36:05"
787,802,224910,"\"Magnoliidae\"",8,"2017-03-29 18:36:05","2017-03-29 18:36:05"
788,802,224910,"\"Magnoliales\"",9,"2017-03-29 18:36:05","2017-03-29 18:36:05"
789,802,224910,"\"Myristicaceae\"",10,"2017-03-29 18:36:05","2017-03-29 18:36:05"
790,802,224910,"\"Virola\"",11,"2017-03-29 18:36:05","2017-03-29 18:36:05"
791,813,4270,"\"Eukaryota\"",1,"2017-03-29 18:36:05","2017-03-29 18:36:05"
792,813,4270,"\"Viridiplantae\"",2,"2017-03-29 18:36:05","2017-03-29 18:36:05"
793,813,4270,"\"Streptophyta\"",3,"2017-03-29 18:36:05","2017-03-29 18:36:05"
794,813,4270,"\"Embryophyta\"",4,"2017-03-29 18:36:05","2017-03-29 18:36:05"
795,813,4270,"\"Tracheophyta\"",5,"2017-03-29 18:36:05","2017-03-29 18:36:05"
796,813,4270,"\"Spermatophyta\"",6,"2017-03-29 18:36:05","2017-03-29 18:36:05"
797,813,4270,"\"Magnoliophyta\"",7,"2017-03-29 18:36:05","2017-03-29 18:36:05"
798,813,4270,"\"eudicotyledons\"",8,"2017-03-29 18:36:05","2017-03-29 18:36:05"
799,813,4270,"\"Gunneridae\"",9,"2017-03-29 18:36:05","2017-03-29 18:36:05"
800,813,4270,"\"Pentapetalae\"",10,"2017-03-29 18:36:05","2017-03-29 18:36:05"
801,813,4270,"\"rosids\"",11,"2017-03-29 18:36:05","2017-03-29 18:36:05"
802,813,4270,"\"fabids\"",12,"2017-03-29 18:36:05","2017-03-29 18:36:05"
803,813,4270,"\"Malpighiales\"",13,"2017-03-29 18:36:05","2017-03-29 18:36:05"
804,813,4270,"\"Malpighiaceae\"",14,"2017-03-29 18:36:05","2017-03-29 18:36:05"
805,813,4270,"\"Byrsonima\"",15,"2017-03-29 18:36:05","2017-03-29 18:36:05"
806,814,227725,"\"Eukaryota\"",1,"2017-03-29 18:36:05","2017-03-29 18:36:05"
807,814,227725,"\"Viridiplantae\"",2,"2017-03-29 18:36:05","2017-03-29 18:36:05"
808,814,227725,"\"Streptophyta\"",3,"2017-03-29 18:36:05","2017-03-29 18:36:05"
809,814,227725,"\"Embryophyta\"",4,"2017-03-29 18:36:05","2017-03-29 18:36:05"
810,814,227725,"\"Tracheophyta\"",5,"2017-03-29 18:36:05","2017-03-29 18:36:05"
811,814,227725,"\"Spermatophyta\"",6,"2017-03-29 18:36:05","2017-03-29 18:36:05"
812,814,227725,"\"Magnoliophyta\"",7,"2017-03-29 18:36:05","2017-03-29 18:36:05"
813,814,227725,"\"eudicotyledons\"",8,"2017-03-29 18:36:05","2017-03-29 18:36:05"
814,814,227725,"\"Gunneridae\"",9,"2017-03-29 18:36:05","2017-03-29 18:36:05"
815,814,227725,"\"Pentapetalae\"",10,"2017-03-29 18:36:05","2017-03-29 18:36:05"
816,814,227725,"\"asterids\"",11,"2017-03-29 18:36:05","2017-03-29 18:36:05"
817,814,227725,"\"lamiids\"",12,"2017-03-29 18:36:05","2017-03-29 18:36:05"
818,814,227725,"\"Solanales\"",13,"2017-03-29 18:36:05","2017-03-29 18:36:05"
819,814,227725,"\"Solanaceae\"",14,"2017-03-29 18:36:05","2017-03-29 18:36:05"
820,814,227725,"\"Solanoideae\"",15,"2017-03-29 18:36:05","2017-03-29 18:36:05"
821,814,227725,"\"Solaneae\"",16,"2017-03-29 18:36:05","2017-03-29 18:36:05"
822,814,227725,"\"Solanum\"",17,"2017-03-29 18:36:05","2017-03-29 18:36:05"
823,849,153159,"\"Eukaryota\"",1,"2017-03-29 18:36:05","2017-03-29 18:36:05"
824,849,153159,"\"Viridiplantae\"",2,"2017-03-29 18:36:05","2017-03-29 18:36:05"
825,849,153159,"\"Streptophyta\"",3,"2017-03-29 18:36:05","2017-03-29 18:36:05"
826,849,153159,"\"Embryophyta\"",4,"2017-03-29 18:36:05","2017-03-29 18:36:05"
827,849,153159,"\"Tracheophyta\"",5,"2017-03-29 18:36:05","2017-03-29 18:36:05"
828,849,153159,"\"Spermatophyta\"",6,"2017-03-29 18:36:05","2017-03-29 18:36:05"
829,849,153159,"\"Magnoliophyta\"",7,"2017-03-29 18:36:05","2017-03-29 18:36:05"
830,849,153159,"\"eudicotyledons\"",8,"2017-03-29 18:36:05","2017-03-29 18:36:05"
831,849,153159,"\"Gunneridae\"",9,"2017-03-29 18:36:05","2017-03-29 18:36:05"
832,849,153159,"\"Pentapetalae\"",10,"2017-03-29 18:36:05","2017-03-29 18:36:05"
833,849,153159,"\"asterids\"",11,"2017-03-29 18:36:05","2017-03-29 18:36:05"
834,849,153159,"\"campanulids\"",12,"2017-03-29 18:36:05","2017-03-29 18:36:05"
835,849,153159,"\"Asterales\"",13,"2017-03-29 18:36:05","2017-03-29 18:36:05"
836,849,153159,"\"Asteraceae\"",14,"2017-03-29 18:36:05","2017-03-29 18:36:05"
837,849,153159,"\"Asteroideae\"",15,"2017-03-29 18:36:05","2017-03-29 18:36:05"
838,849,153159,"\"Heliantheae alliance\"",16,"2017-03-29 18:36:05","2017-03-29 18:36:05"
839,849,153159,"\"Coreopsideae\"",17,"2017-03-29 18:36:05","2017-03-29 18:36:05"
840,849,153159,"\"Thelesperma\"",18,"2017-03-29 18:36:05","2017-03-29 18:36:05"
841,861,7713,"\"Eukaryota\"",1,"2017-03-29 18:36:05","2017-03-29 18:36:05"
842,861,7713,"\"Metazoa\"",2,"2017-03-29 18:36:05","2017-03-29 18:36:05"
843,861,7713,"\"Chordata\"",3,"2017-03-29 18:36:05","2017-03-29 18:36:05"
844,861,7713,"\"Tunicata\"",4,"2017-03-29 18:36:05","2017-03-29 18:36:05"
845,861,7713,"\"Ascidiacea\"",5,"2017-03-29 18:36:05","2017-03-29 18:36:05"
846,863,77113,"\"Eukaryota\"",1,"2017-03-29 18:36:05","2017-03-29 18:36:05"
847,863,77113,"\"Viridiplantae\"",2,"2017-03-29 18:36:05","2017-03-29 18:36:05"
848,863,77113,"\"Streptophyta\"",3,"2017-03-29 18:36:05","2017-03-29 18:36:05"
849,863,77113,"\"Embryophyta\"",4,"2017-03-29 18:36:05","2017-03-29 18:36:05"
850,863,77113,"\"Tracheophyta\"",5,"2017-03-29 18:36:05","2017-03-29 18:36:05"
851,863,77113,"\"Spermatophyta\"",6,"2017-03-29 18:36:05","2017-03-29 18:36:05"
852,863,77113,"\"Magnoliophyta\"",7,"2017-03-29 18:36:05","2017-03-29 18:36:05"
853,863,77113,"\"basal Magnoliophyta\"",8,"2017-03-29 18:36:05","2017-03-29 18:36:05"
854,863,77113,"\"Nymphaeales\"",9,"2017-03-29 18:36:05","2017-03-29 18:36:05"
855,863,77113,"\"Nymphaeaceae\"",10,"2017-03-29 18:36:05","2017-03-29 18:36:05"
856,863,77113,"\"Nuphar\"",11,"2017-03-29 18:36:05","2017-03-29 18:36:05"
857,879,113210,"\"Eukaryota\"",1,"2017-03-29 18:36:05","2017-03-29 18:36:05"
858,879,113210,"\"Viridiplantae\"",2,"2017-03-29 18:36:05","2017-03-29 18:36:05"
859,879,113210,"\"Streptophyta\"",3,"2017-03-29 18:36:05","2017-03-29 18:36:05"
860,879,113210,"\"Embryophyta\"",4,"2017-03-29 18:36:05","2017-03-29 18:36:05"
861,879,113210,"\"Tracheophyta\"",5,"2017-03-29 18:36:05","2017-03-29 18:36:05"
862,879,113210,"\"Spermatophyta\"",6,"2017-03-29 18:36:05","2017-03-29 18:36:05"
863,879,113210,"\"Magnoliophyta\"",7,"2017-03-29 18:36:05","2017-03-29 18:36:05"
864,879,113210,"\"eudicotyledons\"",8,"2017-03-29 18:36:05","2017-03-29 18:36:05"
865,879,113210,"\"Gunneridae\"",9,"2017-03-29 18:36:05","2017-03-29 18:36:05"
866,879,113210,"\"Pentapetalae\"",10,"2017-03-29 18:36:05","2017-03-29 18:36:05"
867,879,113210,"\"asterids\"",11,"2017-03-29 18:36:05","2017-03-29 18:36:05"
868,879,113210,"\"lamiids\"",12,"2017-03-29 18:36:05","2017-03-29 18:36:05"
869,879,113210,"\"Solanales\"",13,"2017-03-29 18:36:05","2017-03-29 18:36:05"
870,879,113210,"\"Solanaceae\"",14,"2017-03-29 18:36:05","2017-03-29 18:36:05"
871,879,113210,"\"Solanoideae\"",15,"2017-03-29 18:36:05","2017-03-29 18:36:05"
872,879,113210,"\"Capsiceae\"",16,"2017-03-29 18:36:05","2017-03-29 18:36:05"
873,879,113210,"\"Capsicum\"",17,"2017-03-29 18:36:05","2017-03-29 18:36:05"
874,880,4682,"\"Eukaryota\"",1,"2017-03-29 18:36:05","2017-03-29 18:36:05"
875,880,4682,"\"Viridiplantae\"",2,"2017-03-29 18:36:05","2017-03-29 18:36:05"
876,880,4682,"\"Streptophyta\"",3,"2017-03-29 18:36:05","2017-03-29 18:36:05"
877,880,4682,"\"Embryophyta\"",4,"2017-03-29 18:36:05","2017-03-29 18:36:05"
878,880,4682,"\"Tracheophyta\"",5,"2017-03-29 18:36:05","2017-03-29 18:36:05"
879,880,4682,"\"Spermatophyta\"",6,"2017-03-29 18:36:05","2017-03-29 18:36:05"
880,880,4682,"\"Magnoliophyta\"",7,"2017-03-29 18:36:06","2017-03-29 18:36:06"
881,880,4682,"\"Liliopsida\"",8,"2017-03-29 18:36:06","2017-03-29 18:36:06"
882,880,4682,"\"Asparagales\"",9,"2017-03-29 18:36:06","2017-03-29 18:36:06"
883,880,4682,"\"Amaryllidaceae\"",10,"2017-03-29 18:36:06","2017-03-29 18:36:06"
884,880,4682,"\"Allioideae\"",11,"2017-03-29 18:36:06","2017-03-29 18:36:06"
885,880,4682,"\"Allieae\"",12,"2017-03-29 18:36:06","2017-03-29 18:36:06"
886,880,4682,"\"Allium\"",13,"2017-03-29 18:36:06","2017-03-29 18:36:06"
887,887,3705,"\"Eukaryota\"",1,"2017-03-29 18:36:06","2017-03-29 18:36:06"
888,887,3705,"\"Viridiplantae\"",2,"2017-03-29 18:36:06","2017-03-29 18:36:06"
889,887,3705,"\"Streptophyta\"",3,"2017-03-29 18:36:06","2017-03-29 18:36:06"
890,887,3705,"\"Embryophyta\"",4,"2017-03-29 18:36:06","2017-03-29 18:36:06"
891,887,3705,"\"Tracheophyta\"",5,"2017-03-29 18:36:06","2017-03-29 18:36:06"
892,887,3705,"\"Spermatophyta\"",6,"2017-03-29 18:36:06","2017-03-29 18:36:06"
893,887,3705,"\"Magnoliophyta\"",7,"2017-03-29 18:36:06","2017-03-29 18:36:06"
894,887,3705,"\"eudicotyledons\"",8,"2017-03-29 18:36:06","2017-03-29 18:36:06"
895,887,3705,"\"Gunneridae\"",9,"2017-03-29 18:36:06","2017-03-29 18:36:06"
896,887,3705,"\"Pentapetalae\"",10,"2017-03-29 18:36:06","2017-03-29 18:36:06"
897,887,3705,"\"rosids\"",11,"2017-03-29 18:36:06","2017-03-29 18:36:06"
898,887,3705,"\"malvids\"",12,"2017-03-29 18:36:06","2017-03-29 18:36:06"
899,887,3705,"\"Brassicales\"",13,"2017-03-29 18:36:06","2017-03-29 18:36:06"
900,887,3705,"\"Brassicaceae\"",14,"2017-03-29 18:36:06","2017-03-29 18:36:06"
901,887,3705,"\"Brassiceae\"",15,"2017-03-29 18:36:06","2017-03-29 18:36:06"
902,887,3705,"\"Brassica\"",16,"2017-03-29 18:36:06","2017-03-29 18:36:06"
903,909,4072,"\"Eukaryota\"",1,"2017-03-29 18:36:06","2017-03-29 18:36:06"
904,909,4072,"\"Viridiplantae\"",2,"2017-03-29 18:36:06","2017-03-29 18:36:06"
905,909,4072,"\"Streptophyta\"",3,"2017-03-29 18:36:06","2017-03-29 18:36:06"
906,909,4072,"\"Embryophyta\"",4,"2017-03-29 18:36:06","2017-03-29 18:36:06"
907,909,4072,"\"Tracheophyta\"",5,"2017-03-29 18:36:06","2017-03-29 18:36:06"
908,909,4072,"\"Spermatophyta\"",6,"2017-03-29 18:36:06","2017-03-29 18:36:06"
909,909,4072,"\"Magnoliophyta\"",7,"2017-03-29 18:36:06","2017-03-29 18:36:06"
910,909,4072,"\"eudicotyledons\"",8,"2017-03-29 18:36:06","2017-03-29 18:36:06"
911,909,4072,"\"Gunneridae\"",9,"2017-03-29 18:36:06","2017-03-29 18:36:06"
912,909,4072,"\"Pentapetalae\"",10,"2017-03-29 18:36:06","2017-03-29 18:36:06"
913,909,4072,"\"asterids\"",11,"2017-03-29 18:36:06","2017-03-29 18:36:06"
914,909,4072,"\"lamiids\"",12,"2017-03-29 18:36:06","2017-03-29 18:36:06"
915,909,4072,"\"Solanales\"",13,"2017-03-29 18:36:06","2017-03-29 18:36:06"
916,909,4072,"\"Solanaceae\"",14,"2017-03-29 18:36:06","2017-03-29 18:36:06"
917,909,4072,"\"Solanoideae\"",15,"2017-03-29 18:36:06","2017-03-29 18:36:06"
918,909,4072,"\"Capsiceae\"",16,"2017-03-29 18:36:06","2017-03-29 18:36:06"
919,909,4072,"\"Capsicum\"",17,"2017-03-29 18:36:06","2017-03-29 18:36:06"
